"Story","Title","Result","Date","Stability","Duration (s)"
"App","Aprobar con el botón","PENDING","2024-02-26T13:44:22.417903-05:00[America/Bogota]","0.0","0.2"
"App","Observar las cards disponibles","IGNORED","2024-02-29T12:19:14.0578864-05:00[America/Bogota]","0.0","0.23"
"App","Activar la notificación","IGNORED","2024-02-29T13:32:10.013804-05:00[America/Bogota]","0.0","0.23"
