"Story","Title","Result","Date","Stability","Duration (s)"
"App","Aprobar con el boton","SUCCESS","2024-02-26T16:22:38.6406636-05:00[America/Bogota]","0.0","31.03"
"App","Activar la notificacion","SUCCESS","2024-03-04T17:27:12.8188462-05:00[America/Bogota]","0.0","32.69"
"App","Escoger la fecha y hora de nacimiento","SUCCESS","2024-03-18T12:21:16.79738-05:00[America/Bogota]","0.0","83.71"
